product_id,category,price,profit_margin
P230183,Electronics,119.05,5.26
P202812,Fashion,5.45,-2.23
P237293,Grocery,13.8,-1.37
P242012,Electronics,78.79,18.7
P234422,Electronics,427.43,43.15
P221001,Electronics,693.47,48.34
P211188,Beauty,20.44,4.32
P219092,Electronics,332.81,70.5
P219691,Sports,34.3,6.77
P237562,Electronics,619.83,64.5
P205499,Sports,171.92,138.62
P236546,Home,86.36,76.04
P212093,Sports,35.42,5.9
P244278,Toys,13.75,0.13
P212468,Toys,68.86,21.04
P206632,Electronics,177.5,23.02
P209365,Sports,88.86,96.3
P232599,Toys,11.29,-0.94
P245961,Electronics,63.41,2.42
P223778,Electronics,675.7,72.87
P232692,Electronics,417.93,140.45
P213472,Grocery,25.09,-1.52
P211885,Beauty,8.84,6.78
P212032,Sports,69.62,13.05
P238635,Toys,39.4,6.22
P238274,Toys,7.93,9.43
P204275,Electronics,151.63,44.79
P206137,Electronics,365.6,31.69
P239553,Grocery,37.52,-3.12
P217692,Sports,35.58,35.81
P204409,Home,206.42,50.1
P207818,Fashion,101.98,27.61
P248617,Home,83.5,15.99
P217019,Electronics,505.49,86.7
P229012,Home,175.45,42.8
P224394,Beauty,61.6,22.2
P218154,Home,459.4,113.24
P220358,Toys,22.26,3.69
P214703,Toys,6.46,4.26
P246653,Home,36.01,12.37
P213532,Toys,33.65,19.78
P214256,Toys,16.3,1.95
P229672,Beauty,11.12,1.62
P249102,Electronics,369.45,37.01
P211148,Fashion,20.7,2.96
P220914,Electronics,169.93,9.72
P245015,Electronics,1594.33,372.55
P227193,Sports,21.8,0.38
P200500,Home,148.74,37.15
P227533,Electronics,97.92,4.15
P244515,Sports,174.78,45.48
P220148,Electronics,101.43,4.72
P222097,Sports,127.41,22.41
P225071,Beauty,23.02,23.97
P214837,Sports,104.8,44.61
P224055,Fashion,58.1,22.73
P230298,Grocery,6.55,-0.14
P235557,Electronics,643.34,61.5
P246693,Fashion,12.36,0.96
P223224,Home,224.39,116.25
P242048,Grocery,4.64,-3.92
P213657,Beauty,26.73,9.16
P244508,Electronics,56.92,11.79
P216376,Sports,336.36,172.17
P248647,Home,181.75,42.91
P242077,Beauty,35.99,9.81
P216815,Grocery,11.52,-4.07
P207736,Electronics,411.99,38.82
P224756,Fashion,16.74,1.49
P209603,Fashion,199.48,58.32
P219673,Sports,137.06,29.9
P234250,Grocery,1.32,-2.01
P223854,Beauty,13.57,-2.3
P242886,Toys,16.89,0.52
P201401,Beauty,22.31,4.31
P211326,Fashion,23.82,2.29
P229838,Electronics,59.63,24.99
P226794,Home,28.77,4.27
P246831,Home,362.87,87.79
P242890,Grocery,23.12,-0.61
P219481,Home,250.22,61.66
P249913,Beauty,18.45,1.53
P218006,Sports,100.68,23.43
P232400,Beauty,43.74,10.78
P247150,Sports,188.26,106.09
P210726,Toys,16.87,0.74
P231901,Fashion,174.44,106.81
P232662,Sports,81.1,16.92
P248279,Electronics,280.55,23.93
P215300,Grocery,11.42,-4.05
P216650,Toys,39.3,25.78
P237539,Sports,151.05,38.39
P224078,Grocery,6.25,-3.51
P222903,Electronics,103.42,37.28
P205181,Sports,70.43,12.89
P222714,Grocery,29.1,-3.46
P227882,Electronics,596.16,132.16
P222526,Toys,8.06,-1.96
P227841,Electronics,188.25,12.08
P207249,Sports,52.96,9.51
P248001,Home,85.5,17.0
P233342,Home,16.44,0.24
P207859,Fashion,34.45,41.73
P211694,Sports,14.14,2.73
P228999,Fashion,14.91,0.34
P222949,Beauty,6.0,-0.8
P229984,Home,14.38,-0.26
P227591,Fashion,133.1,38.52
P226137,Fashion,19.44,2.59
P240320,Home,42.95,6.57
P212682,Beauty,21.62,4.68
P242809,Home,316.47,159.03
P239488,Beauty,6.03,2.17
P219887,Home,200.0,43.04
P223765,Home,32.96,4.63
P221663,Beauty,20.21,21.18
P218382,Electronics,450.14,43.9
P240356,Home,127.63,63.63
P228294,Toys,7.08,2.81
P216432,Grocery,6.73,-3.53
P212366,Home,79.78,37.27
P221253,Toys,4.44,0.49
P203970,Fashion,81.1,21.63
P218707,Home,12.76,-0.11
P242689,Electronics,126.39,8.9
P212288,Fashion,101.5,63.2
P237405,Grocery,12.26,-3.45
P239738,Beauty,48.19,12.22
P222115,Toys,13.58,-0.35
P210687,Beauty,9.28,11.64
P200168,Fashion,74.98,17.89
P207199,Beauty,4.9,0.12
P247747,Fashion,210.77,62.68
P225730,Home,13.99,0.04
P245200,Electronics,70.98,10.19
P204646,Electronics,94.78,4.25
P242911,Electronics,344.79,30.49
P228425,Beauty,8.89,-0.38
P227382,Toys,30.98,8.24
P235383,Electronics,89.9,3.19
P201019,Beauty,57.65,19.36
P243556,Sports,40.39,6.67
P230472,Fashion,79.61,70.35
P226037,Sports,48.97,7.78
P214962,Grocery,14.23,-3.99
P235160,Sports,388.41,106.73
P209629,Beauty,58.53,20.52
P220493,Toys,7.56,-0.51
P208738,Sports,135.39,32.44
P221340,Sports,50.54,33.43
P229491,Sports,73.6,15.74
P240521,Toys,7.9,-0.21
P208707,Beauty,24.01,38.06
P235693,Beauty,13.28,2.07
P233299,Electronics,305.06,23.47
P244291,Sports,188.05,160.45
P204258,Electronics,386.62,39.43
P220161,Home,244.04,60.87
P210767,Home,66.49,12.63
P227571,Fashion,52.98,30.34
P205679,Fashion,24.57,2.4
P214539,Toys,11.15,0.54
P200541,Toys,10.76,0.32
P208894,Toys,8.89,0.31
P204832,Home,280.64,177.64
P214789,Beauty,10.37,0.69
P217276,Grocery,11.38,-4.53
P227706,Toys,4.5,-0.75
P215522,Electronics,226.46,17.02
P200658,Fashion,37.49,26.96
P220063,Electronics,200.35,38.77
P229876,Sports,133.27,33.17
P221748,Beauty,9.89,1.12
P212566,Sports,22.13,1.86
P208102,Electronics,458.66,43.64
P243266,Home,93.74,70.3
P218311,Home,24.15,0.16
P215890,Fashion,10.88,2.71
P238413,Home,11.11,5.85
P229899,Electronics,133.59,54.36
P213310,Toys,36.17,47.63
P206375,Sports,26.42,10.56
P233953,Fashion,189.14,56.09
P207517,Sports,25.69,0.83
P229572,Beauty,41.32,14.26
P221756,Fashion,93.2,26.52
P231668,Beauty,26.91,6.52
P201808,Sports,55.51,8.04
P218832,Electronics,117.92,6.39
P248786,Beauty,30.22,9.93
P240431,Home,228.38,56.37
P216977,Fashion,36.17,5.41
P221988,Toys,20.81,1.65
P211489,Home,811.54,205.32
P214954,Fashion,19.36,14.69
P233530,Sports,64.22,14.19
P221169,Home,49.32,18.6
P234345,Electronics,863.36,93.71
P211655,Electronics,68.16,3.95
P206436,Fashion,29.14,13.92
P208283,Toys,30.03,24.67
P207676,Home,31.75,3.27
P217398,Toys,16.6,1.63
P248017,Home,24.81,0.12
P239812,Fashion,9.53,-0.42
P239983,Home,139.97,108.09
P229099,Sports,10.1,1.32
P224787,Toys,41.58,76.84
P203421,Home,256.06,63.27
P228552,Home,67.42,13.4
P220937,Sports,301.08,64.08
P236612,Home,41.06,37.57
P249827,Beauty,7.88,2.11
P241307,Sports,288.49,76.99
P211139,Electronics,200.26,16.37
P217259,Beauty,17.16,17.67
P201365,Home,22.5,1.46
P234486,Grocery,15.8,-2.35
P231891,Home,55.08,9.43
P216012,Electronics,407.66,40.8
P200303,Fashion,34.51,6.67
P243015,Beauty,17.4,4.31
P200529,Toys,2.22,-0.67
P246567,Home,229.38,309.81
P218876,Electronics,80.13,3.47
P228964,Grocery,14.76,-3.9
P226828,Beauty,109.95,92.54
P210096,Electronics,69.79,2.1
P200252,Home,164.04,40.0
P243743,Fashion,145.8,36.42
P236793,Home,18.27,1.32
P218051,Fashion,70.1,16.86
P222912,Home,193.59,40.34
P246000,Home,115.52,56.17
P209304,Toys,17.9,4.1
P218901,Home,12.62,3.58
P239715,Beauty,7.0,0.09
P218445,Fashion,21.21,1.3
P223149,Electronics,280.42,17.22
P220773,Home,23.8,1.59
P222218,Home,271.45,205.93
P245224,Beauty,75.93,27.36
P244495,Electronics,570.21,58.14
P231905,Home,137.75,31.76
P209005,Electronics,803.23,80.87
P205310,Home,129.85,30.8
P209609,Toys,9.87,0.23
P233528,Toys,3.04,-1.08
P206944,Home,110.57,23.78
P206377,Sports,268.56,71.93
P249164,Beauty,30.71,7.24
P246757,Sports,121.43,64.25
P226188,Toys,12.78,1.56
P216619,Home,195.16,34.93
P222612,Home,68.63,11.44
P230571,Beauty,6.23,1.84
P219955,Fashion,19.33,1.62
P216439,Toys,12.14,5.78
P247743,Fashion,59.75,29.13
P207169,Home,211.59,42.2
P245174,Home,58.64,11.78
P207961,Beauty,14.93,2.63
P200455,Beauty,20.13,3.68
P227322,Beauty,28.01,6.4
P222837,Home,91.2,18.14
P223392,Sports,228.34,177.01
P241301,Grocery,6.07,-1.25
P215448,Beauty,5.6,-1.22
P210929,Beauty,12.36,3.92
P219299,Home,94.7,21.16
P240562,Home,10.86,0.12
P225563,Electronics,555.6,48.12
P245369,Toys,4.54,0.82
P214815,Beauty,29.24,6.68
P217042,Beauty,70.66,25.39
P242877,Fashion,11.86,-1.8
P227473,Grocery,27.79,-2.37
P241466,Fashion,11.99,-1.07
P217456,Grocery,7.01,-3.13
P236757,Sports,56.89,13.62
P217990,Toys,47.65,12.32
P235862,Electronics,176.74,34.92
P241500,Home,282.15,70.39
P207186,Electronics,117.83,8.48
P208056,Home,150.73,28.74
P246666,Beauty,23.96,7.41
P233820,Beauty,25.37,7.76
P239789,Grocery,2.03,-1.7
P233512,Home,108.19,52.85
P208673,Home,11.35,-1.53
P241123,Electronics,211.54,14.9
P204017,Toys,24.03,5.42
P205128,Sports,180.29,100.49
P227435,Beauty,14.0,2.76
P229370,Electronics,113.39,7.92
P246875,Electronics,551.81,55.82
P245381,Home,76.67,17.04
P209300,Electronics,94.7,14.35
P220955,Sports,199.89,161.93
P247195,Electronics,67.46,8.03
P225594,Electronics,237.61,19.74
P241614,Electronics,261.68,42.59
P246690,Fashion,158.15,48.17
P223027,Toys,4.52,-0.14
P239532,Beauty,6.4,-1.02
P209896,Toys,2.95,-1.0
P240198,Grocery,2.81,-1.97
P214020,Electronics,50.78,17.71
P244830,Electronics,405.06,37.29
P249898,Fashion,13.98,0.65
P239773,Beauty,25.57,5.67
P204147,Home,14.73,0.1
P244955,Grocery,8.77,-3.87
P216481,Sports,113.52,27.41
P231548,Sports,38.79,6.31
P219088,Fashion,121.8,35.41
P219290,Beauty,32.93,7.77
P220437,Sports,119.57,60.08
P243145,Sports,287.94,75.21
P207056,Electronics,145.63,8.89
P245125,Electronics,79.23,0.83
P216602,Electronics,501.66,50.45
P205846,Fashion,96.48,27.74
P218356,Electronics,134.82,39.97
P221237,Sports,27.21,30.02
P208349,Beauty,54.19,41.81
P249918,Fashion,15.53,0.65
P229161,Electronics,345.23,30.05
P236692,Fashion,201.68,62.19
P245335,Sports,226.75,50.3
P201760,Home,95.46,21.23
P246165,Fashion,6.5,-0.22
P245413,Toys,9.67,-1.54
P224508,Electronics,170.49,11.44
P248119,Beauty,53.39,61.33
P215950,Fashion,10.62,1.48
P246801,Grocery,28.46,-4.65
P213025,Toys,8.91,1.05
P245090,Beauty,44.71,11.69
P203386,Fashion,24.22,17.12
P236978,Electronics,393.28,37.77
P242970,Fashion,134.68,40.49
P224861,Sports,48.5,6.62
P222290,Beauty,59.9,18.66
P210245,Grocery,1.25,-1.42
P226567,Fashion,10.19,-1.23
P247746,Home,117.32,25.22
P208483,Electronics,148.14,10.89
P222672,Electronics,823.77,270.15
P240094,Home,98.28,74.73
P238736,Grocery,3.87,-1.73
P234226,Beauty,16.92,2.92
P212758,Home,266.34,65.17
P236495,Beauty,26.37,7.26
P243418,Electronics,70.31,0.99
P247823,Grocery,6.46,-1.97
P239094,Sports,52.78,8.79
P202978,Electronics,121.08,6.12
P230748,Fashion,7.8,2.2
P244366,Sports,15.85,0.41
P227718,Home,40.66,6.41
P204764,Fashion,199.01,55.86
P219508,Fashion,88.0,20.09
P241453,Electronics,101.48,12.67
P234846,Electronics,269.16,23.62
P212904,Beauty,40.77,83.67
P206043,Electronics,119.65,6.58
P221796,Electronics,53.85,-0.01
P242156,Home,22.4,12.82
P201742,Beauty,15.0,4.06
P247445,Beauty,15.93,2.3
P236155,Beauty,3.08,-1.11
P205973,Beauty,7.5,-0.88
P215611,Beauty,18.62,27.64
P223255,Fashion,16.66,0.98
P224290,Toys,7.27,1.52
P228308,Grocery,3.34,-2.47
P248806,Home,466.29,114.47
P202739,Electronics,79.87,26.08
P231412,Fashion,10.44,-0.12
P210270,Sports,42.93,31.17
P214206,Beauty,14.44,1.14
P233673,Beauty,16.29,2.56
P209934,Fashion,61.77,14.0
P208691,Beauty,5.27,1.59
P212919,Beauty,10.13,1.94
P216325,Sports,53.09,9.47
P247777,Grocery,2.8,-1.96
P218688,Fashion,32.58,7.45
P231262,Electronics,682.33,235.67
P218462,Toys,9.46,0.35
P208977,Sports,33.56,15.48
P224331,Home,59.29,10.9
P215762,Home,217.8,164.79
P209604,Home,222.26,53.68
P203909,Electronics,535.87,49.67
P224156,Toys,7.86,0.46
P236037,Sports,46.64,5.23
P202144,Fashion,62.07,15.15
P230980,Beauty,9.44,1.32
P242262,Fashion,17.42,1.11
P237018,Sports,20.71,1.74
P239906,Sports,255.62,68.87
P227792,Sports,23.95,15.38
P235790,Sports,109.88,25.97
P213767,Fashion,70.9,67.24
P218668,Grocery,4.96,-2.31
P247180,Sports,52.99,7.85
P215519,Home,71.85,13.93
P225715,Electronics,84.6,1.86
P207997,Beauty,7.06,1.98
P237510,Toys,108.11,33.31
P208513,Fashion,148.11,37.67
P220639,Electronics,82.02,1.54
P239368,Home,26.63,8.42
P204114,Toys,6.06,-1.76
P247050,Toys,60.63,17.39
P200907,Sports,14.84,1.02
P218098,Beauty,42.23,30.09
P232338,Grocery,5.2,-2.18
P227703,Electronics,273.19,24.05
P204856,Electronics,235.01,20.24
P219068,Beauty,20.08,3.05
P232728,Grocery,24.1,-4.72
P211020,Electronics,353.82,74.39
P216903,Fashion,35.83,6.48
P207937,Fashion,31.04,6.6
P223247,Toys,31.77,16.92
P226241,Electronics,289.04,26.7
P205099,Fashion,103.39,28.28
P239651,Home,93.68,107.97
P228197,Home,95.55,21.76
P229203,Toys,29.69,4.82
P244592,Electronics,258.16,22.61
P235878,Toys,13.19,5.4
P235371,Electronics,761.83,352.59
P243961,Sports,89.67,20.04
P227180,Beauty,3.92,-0.94
P240694,Sports,133.49,33.91
P243237,Sports,11.26,8.88
P223872,Grocery,27.54,-2.35
P229745,Electronics,177.38,33.73
P231371,Home,187.09,35.36
P228708,Electronics,275.83,19.2
P237603,Electronics,487.56,48.28
P225327,Home,53.53,54.42
P205830,Beauty,19.1,4.17
P233307,Electronics,121.25,34.92
P208973,Fashion,11.12,4.25
P213204,Beauty,15.98,0.07
P227620,Fashion,11.12,7.11
P226710,Electronics,130.28,8.96
P244861,Toys,89.26,23.15
P232398,Electronics,485.81,48.66
P213028,Toys,4.8,-0.6
P202816,Home,677.58,332.6
P202834,Home,214.79,52.25
P212124,Fashion,51.14,6.07
P228201,Sports,47.62,6.95
P207242,Electronics,599.87,58.02
P248308,Electronics,106.15,26.27
P235947,Sports,25.57,2.63
P223214,Beauty,42.57,12.95
P231863,Grocery,14.41,-0.2
P203562,Electronics,74.45,1.47
P235165,Electronics,648.1,66.9
P240470,Sports,74.69,38.15
P216335,Fashion,165.61,41.67
P236265,Beauty,33.72,40.09
P249967,Fashion,30.02,25.57
P223306,Fashion,49.01,32.58
P207361,Fashion,41.4,64.13
P221539,Home,174.61,175.66
P204616,Fashion,32.85,15.33
P203185,Toys,5.21,1.14
P242977,Home,202.47,216.49
P242851,Grocery,51.0,-0.66
P227459,Sports,91.49,18.9
P231196,Fashion,49.72,27.25
P229290,Electronics,462.05,43.79
P213303,Fashion,14.35,1.72
P223199,Electronics,193.64,14.89
P201405,Home,46.85,5.49
P234796,Electronics,261.63,22.72
P228606,Fashion,45.2,11.03
P247578,Home,182.84,40.0
P202214,Home,451.5,242.16
P225094,Grocery,27.48,-3.0
P216102,Home,70.39,12.85
P239308,Electronics,87.49,11.83
P219727,Electronics,456.52,89.03
P246415,Beauty,15.66,7.68
P201892,Home,46.77,19.85
P221524,Fashion,28.17,5.06
P223830,Grocery,16.65,-3.67
P237992,Fashion,14.96,-1.31
P202183,Sports,17.41,4.88
P212377,Home,15.56,2.38
P218751,Grocery,2.07,-0.1
P207432,Home,186.84,43.3
P212861,Electronics,51.24,-0.76
P242814,Fashion,94.81,26.76
P216505,Home,186.14,43.72
P242546,Fashion,93.42,25.86
P224852,Fashion,53.52,8.55
P243731,Electronics,394.01,36.58
P247573,Electronics,128.07,8.51
P239932,Grocery,17.72,-3.4
P201797,Sports,89.81,14.63
P206058,Sports,40.14,7.92
P248721,Electronics,621.8,65.1
P222772,Home,83.28,9.79
P215735,Grocery,3.45,-2.43
P209926,Fashion,24.14,3.64
P246184,Fashion,6.23,1.53
P204120,Beauty,27.29,5.71
P217656,Grocery,11.02,-1.54
P243938,Beauty,5.71,1.06
P239420,Electronics,262.22,23.47
P228391,Toys,15.15,2.15
P205705,Beauty,33.65,11.37
P246846,Fashion,6.35,-0.38
P234819,Electronics,365.71,61.34
P229837,Beauty,4.96,5.06
P215563,Home,21.63,1.17
P244907,Home,15.44,0.66
P245305,Toys,26.2,5.43
P238468,Fashion,28.37,4.6
P203321,Sports,64.25,10.08
P246989,Grocery,5.32,-2.59
P230267,Beauty,5.76,0.14
P234201,Sports,56.94,9.46
P211682,Electronics,369.57,26.5
P204158,Home,370.72,94.7
P205332,Grocery,11.12,-2.4
P217855,Home,82.35,35.72
P230643,Beauty,36.49,10.41
P240676,Fashion,8.93,-0.29
P203763,Home,197.55,46.13
P229047,Sports,45.53,39.17
P230177,Sports,191.73,47.57
P200082,Electronics,284.68,25.0
P218239,Fashion,56.27,12.74
P229851,Electronics,129.13,8.03
P200703,Electronics,93.43,2.82
P221865,Beauty,22.98,5.75
P245534,Fashion,54.93,12.27
P244640,Electronics,91.99,2.01
P222234,Fashion,8.02,-0.95
P235422,Beauty,78.64,27.48
P200584,Beauty,40.69,46.45
P241334,Grocery,1.35,-0.49
P220752,Beauty,3.59,2.48
P219371,Toys,8.65,-0.67
P208267,Electronics,165.3,8.56
P238115,Toys,4.56,-0.83
P225492,Electronics,50.81,-0.69
P237849,Home,260.0,208.72
P216881,Electronics,842.06,290.15
P223371,Sports,27.74,1.9
P244051,Electronics,144.54,43.62
P202140,Electronics,73.1,0.5
P216114,Home,57.49,11.34
P219074,Sports,15.2,3.83
P200207,Beauty,63.24,22.66
P247488,Electronics,914.57,100.51
P223486,Fashion,44.9,6.67
P227838,Electronics,487.5,47.61
P228039,Electronics,187.07,57.08
P219870,Home,122.46,25.92
P246809,Fashion,13.58,1.6
P217034,Fashion,13.38,0.36
P201168,Toys,45.94,5.17
P228038,Electronics,196.26,60.84
P212719,Fashion,61.57,33.96
P220554,Fashion,7.47,1.27
P214662,Electronics,377.11,31.81
P202889,Fashion,67.26,15.09
P242846,Beauty,7.11,2.73
P206604,Fashion,97.43,160.6
P227855,Fashion,18.03,0.55
P246169,Fashion,17.12,2.3
P239796,Grocery,27.97,-3.14
P237835,Home,180.57,42.44
P224632,Toys,5.88,-1.54
P244724,Electronics,271.53,24.21
P210149,Sports,54.06,9.86
P220977,Fashion,34.56,6.99
P249604,Fashion,8.23,0.17
P206977,Electronics,243.78,37.71
P232021,Electronics,487.29,50.16
P245197,Home,242.28,53.0
P210622,Electronics,1264.94,141.9
P227932,Electronics,376.84,36.73
P237889,Sports,80.71,15.15
P247376,Electronics,641.81,64.56
P226888,Grocery,25.02,-0.82
P221073,Home,64.21,10.62
P211840,Home,12.17,-0.68
P227350,Toys,61.61,17.38
P200203,Grocery,4.04,-0.69
P248392,Beauty,7.26,4.16
P241889,Toys,24.3,31.27
P218557,Toys,19.91,2.2
P204042,Beauty,37.07,8.47
P223914,Home,252.93,52.41
P214031,Fashion,146.6,166.57
P241360,Home,86.59,15.36
P204508,Fashion,10.74,-0.75
P208990,Toys,3.18,-0.64
P219191,Electronics,618.53,212.22
P210298,Fashion,405.6,125.57
P218050,Fashion,7.33,-1.69
P234787,Sports,51.04,7.1
P221295,Beauty,14.52,7.7
P227080,Fashion,65.81,15.88
P205384,Fashion,130.65,38.04
P249181,Electronics,109.65,7.65
P205700,Grocery,23.69,0.85
P207284,Home,25.53,6.63
P249956,Fashion,82.13,22.36
P200918,Electronics,279.46,123.53
P237985,Electronics,2211.69,518.15
P224884,Sports,172.56,198.65
P207988,Fashion,39.45,8.18
P238824,Beauty,8.06,2.94
P244983,Electronics,499.87,42.96
P235783,Grocery,6.42,-0.51
P242666,Toys,44.93,10.5
P237326,Fashion,32.69,48.28
P240433,Electronics,191.5,14.36
P204302,Electronics,301.66,27.88
P244349,Toys,15.36,5.35
P220377,Electronics,356.25,33.89
P208684,Beauty,15.0,20.23
P202509,Electronics,102.45,4.24
P224168,Toys,4.34,1.67
P230311,Grocery,24.2,-1.27
P219042,Grocery,7.82,-2.47
P238463,Grocery,2.56,-2.17
P225993,Home,208.27,49.69
P245136,Electronics,285.29,24.53
P205655,Electronics,138.73,5.74
P221245,Fashion,10.39,-0.32
P239826,Fashion,5.59,-2.24
P246708,Fashion,96.9,27.44
P247156,Fashion,7.74,-1.33
P217776,Home,54.5,10.19
P223511,Fashion,11.24,1.78
P224144,Home,13.67,3.71
P207830,Sports,71.75,11.94
P235280,Fashion,28.23,2.63
P209137,Grocery,4.05,-2.7
P202548,Toys,5.01,-0.97
P236158,Sports,98.37,13.26
P224211,Sports,197.01,46.65
P226497,Fashion,53.38,49.96
P249229,Fashion,17.99,1.25
P212340,Home,422.79,98.85
P244174,Electronics,735.71,78.5
P213603,Toys,6.67,-0.69
P213815,Grocery,46.21,-2.72
P233683,Home,38.02,5.38
P224169,Grocery,15.65,-2.01
P213065,Sports,83.12,41.07
P205145,Grocery,14.07,-4.17
P238329,Grocery,4.36,-2.31
P246774,Sports,389.8,90.43
P213461,Beauty,55.51,19.83
P234665,Beauty,7.17,0.31
P207856,Beauty,14.91,2.01
P236398,Sports,137.58,32.94
P248045,Toys,45.27,28.52
P236108,Electronics,377.05,36.52
P207086,Fashion,36.33,6.05
P209701,Home,453.09,370.86
P232964,Toys,2.24,-1.19
P247736,Toys,9.61,0.91
P208924,Electronics,149.13,9.48
P203472,Toys,9.86,0.46
P238597,Grocery,10.83,-2.74
P238353,Beauty,30.12,8.3
P204357,Beauty,17.58,3.46
P207403,Sports,108.2,24.15
P246750,Home,183.78,39.83
P231586,Fashion,45.98,8.35
P226886,Sports,195.32,33.53
P217862,Fashion,5.08,-0.73
P241256,Fashion,225.53,70.06
P245006,Fashion,20.92,3.01
P201024,Electronics,120.07,5.46
P209160,Sports,25.79,2.75
P212324,Sports,37.66,5.42
P234374,Electronics,597.06,60.85
P201428,Toys,15.98,1.76
P248864,Electronics,273.62,22.81
P235702,Home,16.93,0.87
P232593,Beauty,57.57,19.29
P217460,Grocery,10.13,-3.81
P242639,Home,178.58,40.26
P235357,Grocery,9.71,-2.92
P200310,Fashion,19.03,1.57
P233125,Electronics,92.93,15.64
P235270,Toys,32.4,8.62
P227634,Electronics,139.55,9.32
P200015,Grocery,19.72,-4.44
P232316,Fashion,23.28,18.13
P207540,Sports,11.01,-1.87
P247159,Sports,259.63,70.22
P211107,Home,281.99,68.6
P228516,Electronics,118.73,34.62
P237755,Beauty,33.76,9.17
P248918,Grocery,2.59,0.06
P200768,Grocery,4.25,-1.54
P201759,Electronics,373.18,79.52
P217672,Fashion,90.6,25.05
P233158,Fashion,37.12,6.83
P243787,Electronics,391.47,37.33
P212264,Home,13.25,0.56
P226025,Electronics,140.64,9.56
P231602,Grocery,2.09,-0.89
P238125,Fashion,190.93,125.04
P215926,Electronics,110.55,3.37
P234623,Fashion,53.72,12.81
P228041,Fashion,8.23,-2.5
P232737,Electronics,302.99,26.6
P234887,Grocery,11.1,-3.46
P228936,Beauty,11.5,4.65
P238142,Fashion,11.59,1.21
P235256,Grocery,2.92,-1.53
P217936,Electronics,170.4,13.3
P216775,Sports,441.36,109.71
P217386,Home,228.37,37.94
P215273,Electronics,392.44,38.1
P216641,Electronics,389.61,30.76
P216964,Toys,9.84,-1.77
P210188,Fashion,83.92,20.04
P201920,Toys,14.68,1.65
P237221,Electronics,179.8,12.95
P200459,Fashion,94.3,26.34
P229657,Beauty,5.48,-0.34
P201569,Sports,94.31,21.9
P207181,Sports,96.09,21.43
P236632,Fashion,46.69,10.02
P205817,Home,12.44,-0.11
P239095,Electronics,86.49,10.75
P218808,Toys,59.53,18.07
P241510,Toys,20.74,11.75
P203260,Toys,19.36,26.76
P225589,Sports,94.33,48.99
P228612,Home,44.38,7.21
P231361,Home,102.41,21.6
P214444,Electronics,521.83,43.81
P202160,Electronics,174.25,14.37
P224297,Home,275.9,69.81
P227140,Electronics,447.82,150.67
P215200,Electronics,100.81,3.23
P243927,Toys,14.77,1.32
P204904,Fashion,128.73,38.45
P248829,Grocery,1.84,-1.29
P225786,Home,108.98,23.17
P221197,Home,199.86,84.45
P207350,Electronics,316.25,29.0
P206703,Sports,31.1,6.55
P215337,Sports,81.63,65.63
P245041,Toys,22.05,4.5
P216707,Electronics,266.44,68.67
P245050,Beauty,32.92,7.49
P204736,Grocery,32.32,-2.8
P212244,Sports,107.8,23.77
P207212,Beauty,20.72,2.16
P211537,Electronics,730.11,65.24
P216221,Fashion,84.56,21.76
P203148,Electronics,976.41,95.35
P225688,Home,144.4,32.95
P219344,Toys,20.68,2.4
P217947,Toys,28.95,4.94
P209236,Electronics,519.0,52.2
P201789,Beauty,11.04,4.05
P242530,Toys,3.97,0.59
P234234,Home,49.95,9.89
P208918,Toys,59.37,18.71
P217680,Grocery,34.93,-0.69
P228065,Beauty,3.65,-0.45
P246197,Electronics,51.41,1.4
P210087,Toys,8.86,-0.18
P210921,Fashion,13.49,1.43
P228445,Home,90.72,67.75
P247125,Electronics,1575.66,158.35
P214245,Beauty,24.24,7.1
P244787,Sports,29.26,16.32
P240948,Fashion,52.37,48.05
P201475,Fashion,37.24,6.39
P242431,Sports,28.69,3.17
P203794,Fashion,47.8,26.36
P229318,Sports,20.3,9.41
P239573,Toys,21.16,3.52
P235556,Fashion,54.27,11.66
P249577,Electronics,125.99,6.91
P214826,Home,15.51,-0.12
P208012,Grocery,2.0,0.15
P246297,Sports,178.18,46.03
P210353,Grocery,7.29,-4.31
P201526,Fashion,84.97,22.28
P226525,Electronics,666.17,65.15
P237306,Toys,14.79,-0.79
P236437,Fashion,92.09,24.73
P213878,Electronics,198.27,13.68
P213242,Grocery,1.57,-1.35
P207612,Grocery,21.64,-3.91
P232795,Home,96.13,42.59
P218377,Fashion,88.31,83.9
P249348,Beauty,8.47,1.49
P249149,Beauty,23.88,6.41
P220028,Sports,97.03,77.99
P217102,Home,35.41,19.77
P226287,Electronics,515.36,53.21
P243806,Grocery,6.22,-3.16
P213187,Sports,142.6,29.92
P236540,Grocery,1.04,-1.85
P236443,Electronics,235.19,16.26
P237602,Fashion,372.76,115.54
P205852,Grocery,3.64,-1.51
P248628,Sports,15.95,-0.61
P227586,Grocery,10.55,-2.6
P205380,Fashion,13.74,0.4
P211575,Fashion,14.64,5.82
P210712,Home,41.8,5.14
P218724,Home,329.52,175.56
P224587,Sports,163.31,41.9
P248589,Beauty,21.69,3.54
P238508,Beauty,14.43,0.74
P232262,Sports,36.49,5.21
P246564,Fashion,133.8,25.28
P235953,Sports,182.13,84.56
P224347,Fashion,202.7,119.53
P200650,Fashion,25.11,5.71
P249436,Fashion,35.51,6.21
P231519,Grocery,1.76,-0.75
P239862,Electronics,155.38,13.12
P222951,Electronics,72.7,8.03
