customer_id,customer_age,customer_gender,region
C17795,43,Male,Central
C13484,56,Female,East
C12995,21,Other,North
C16541,36,Female,South
C17041,38,Male,North
C15547,41,Male,West
C16447,66,Male,East
C17601,51,Female,North
C16703,59,Male,East
C12126,38,Female,North
C12192,60,Male,North
C11677,67,Male,East
C12222,48,Male,South
C15819,18,Female,South
C10126,37,Female,East
C13475,26,Male,East
C13196,23,Male,Central
C15912,61,Male,East
C16099,28,Male,North
C13726,20,Female,West
C12323,20,Female,West
C13691,52,Female,West
C10380,35,Female,South
C10262,22,Female,South
C17372,53,Female,Central
C15416,50,Male,East
C12568,58,Female,Central
C17773,54,Male,South
C13985,19,Female,West
C14598,54,Male,East
C15821,29,Female,North
C13173,59,Female,North
C11252,33,Male,North
C13079,19,Male,South
C13723,52,Female,East
C16584,53,Male,East
C11072,65,Female,North
C13395,33,Female,South
C10141,61,Female,West
C12446,62,Female,South
C16387,31,Male,South
C16281,42,Male,South
C12424,33,Female,North
C15728,37,Male,North
C16662,18,Female,West
C14411,56,Female,Central
C12533,53,Female,South
C15387,30,Female,Central
C13340,60,Male,West
C15307,68,Female,West
C14455,50,Female,North
C16635,39,Male,Central
C13103,21,Female,North
C13519,33,Female,South
C16763,55,Male,West
C12819,47,Female,East
C13302,68,Male,East
C16034,42,Male,East
C13201,46,Male,Central
C16449,52,Other,North
C17008,66,Female,West
C15801,55,Female,West
C10032,45,Other,Central
C16841,41,Male,East
C15244,38,Male,West
C14741,41,Male,West
C10467,26,Female,East
C15247,22,Male,North
C10122,68,Female,West
C13507,29,Male,West
C17082,31,Female,West
C13675,38,Female,South
C12207,31,Female,North
C15812,61,Male,West
C11917,27,Male,Central
C16743,60,Female,East
C16907,20,Male,North
C17987,20,Female,Central
C12157,60,Female,North
C13158,19,Male,North
C13476,59,Male,West
C14569,55,Male,South
C15359,32,Female,Central
C16477,27,Female,West
C13317,22,Female,North
C12391,34,Male,South
C11448,42,Male,East
C14964,32,Female,West
C15603,42,Female,Central
C15963,19,Female,West
C16356,25,Male,East
C15587,20,Male,North
C17735,43,Male,West
C17386,26,Female,East
C10810,68,Male,West
C17512,18,Female,North
C15620,34,Male,South
C16042,40,Female,West
C13625,35,Male,North
C17914,34,Female,South
C11892,34,Male,South
C16646,42,Male,South
C12979,50,Male,West
C16975,53,Male,North
C11786,68,Male,West
C14451,67,Male,South
C14524,19,Male,South
C12164,24,Male,East
C17098,58,Male,North
C15139,63,Male,West
C16766,22,Male,South
C13102,18,Other,North
C15238,49,Female,West
C16025,52,Male,Central
C16637,53,Male,East
C15432,69,Female,West
C11438,47,Male,South
C14096,31,Male,South
C17833,65,Female,North
C16508,20,Female,West
C16675,22,Other,East
C12788,30,Male,East
C15275,26,Female,Central
C10724,59,Female,South
C15895,45,Male,West
C11129,26,Male,West
C10988,27,Female,South
C13081,66,Male,East
C10864,58,Other,North
C11698,58,Other,North
C15239,29,Male,South
C10518,23,Male,North
C13063,31,Male,East
C11987,28,Female,North
C15941,65,Female,North
C12679,56,Female,West
C11449,61,Female,North
C14089,55,Female,South
C10489,61,Male,South
C11015,22,Female,South
C10220,49,Female,South
C15654,58,Female,South
C12471,55,Female,East
C15973,37,Male,North
C17897,34,Male,West
C16035,35,Female,South
C14541,20,Female,East
C12319,57,Female,South
C15090,55,Male,North
C11757,61,Female,North
C12430,43,Male,North
C11096,55,Male,North
C15727,19,Female,North
C14432,43,Male,South
C11868,24,Male,North
C12817,52,Male,Central
C14780,52,Male,East
C15156,37,Male,West
C12351,55,Male,North
C15612,31,Female,East
C16845,52,Other,East
C17510,48,Female,East
C11334,59,Female,East
C15378,59,Male,East
C13589,54,Female,East
C10334,69,Male,West
C11437,59,Female,East
C14662,66,Female,Central
C10482,69,Male,West
C10571,50,Female,South
C12511,63,Male,North
C10298,67,Male,Central
C10555,28,Male,North
C17439,52,Female,Central
C11442,66,Female,Central
C17193,20,Male,South
C12746,25,Male,East
C15311,20,Male,East
C10644,49,Male,West
C10063,34,Female,West
C14139,65,Female,Central
C16960,63,Male,South
C12134,48,Female,West
C10161,47,Female,South
C10673,63,Male,Central
C17235,64,Female,South
C14481,36,Female,South
C13249,53,Female,South
C14531,53,Male,West
C13511,67,Female,South
C15353,37,Female,South
C16229,19,Male,West
C12064,25,Male,North
C14223,67,Male,North
C17110,29,Female,Central
C15245,27,Female,South
C11560,68,Male,North
C11727,38,Male,North
C14726,56,Male,West
C14566,58,Male,North
C13772,49,Male,East
C15009,19,Male,South
C16352,32,Female,North
C13304,55,Male,South
C14127,26,Male,South
C10105,66,Female,East
C14577,20,Female,South
C13672,34,Male,Central
C10201,48,Male,West
C17871,53,Female,East
C16196,63,Female,Central
C13106,33,Female,South
C11221,31,Female,East
C12729,48,Male,North
C16661,68,Male,West
C14238,31,Male,East
C10697,39,Female,Central
C14657,66,Female,East
C14134,43,Female,South
C11991,66,Female,South
C14185,63,Female,South
C14510,39,Female,South
C11209,50,Male,North
C12260,38,Male,West
C17108,25,Female,Central
C17036,51,Male,North
C10039,55,Female,West
C12562,62,Female,South
C14066,27,Male,East
C11720,65,Male,West
C13034,19,Male,North
C10297,46,Female,South
C12142,60,Female,West
C14565,52,Female,West
C13656,29,Male,North
C15602,28,Male,East
C12008,55,Male,East
C14568,57,Male,East
C13237,57,Male,North
C15720,38,Female,East
C14715,68,Female,Central
C14167,36,Female,East
C10307,64,Male,West
C11660,67,Male,East
C12292,20,Male,South
C16537,19,Male,North
C11701,64,Other,East
C16165,48,Male,North
C16266,32,Male,East
C10659,58,Male,West
C11858,49,Male,East
C16093,28,Male,North
C16702,57,Female,South
C12451,39,Male,North
C12347,61,Male,East
C12556,63,Female,East
C12938,29,Female,Central
C11035,48,Female,East
C10188,52,Female,Central
C15268,65,Male,North
C10580,60,Male,West
C11497,25,Female,South
C11840,52,Male,North
C11168,51,Female,Central
C15842,68,Male,East
C14016,29,Male,West
C17214,57,Male,East
C16567,22,Male,South
C12006,19,Male,Central
C12992,45,Male,Central
C10102,23,Female,West
C13758,53,Female,South
C10563,32,Male,East
C11018,31,Male,East
C13937,37,Male,South
C10181,20,Female,West
C10071,46,Male,South
C11155,31,Male,South
C15042,38,Female,West
C16095,18,Male,East
C10602,63,Male,East
C13267,68,Female,South
C11966,40,Female,South
C14888,27,Male,South
C17777,43,Male,East
C11774,69,Female,Central
C15324,42,Female,South
C15428,37,Female,West
C15798,65,Female,West
C17197,57,Female,South
C16628,66,Female,Central
C11540,34,Female,South
C12963,24,Female,Central
C16679,35,Male,South
C12680,61,Female,West
C15884,67,Female,North
C11651,54,Male,South
C12162,37,Female,North
C17790,30,Female,Central
C17683,59,Female,Central
C15108,37,Male,Central
C13885,48,Female,South
C14433,41,Male,West
C17486,57,Male,South
C10238,24,Other,North
C17829,26,Female,North
C14762,26,Female,East
C16269,54,Male,Central
C16022,51,Male,West
C13987,68,Female,East
C11194,45,Male,North
C13779,35,Female,South
C12038,29,Male,Central
C14175,21,Other,Central
C13496,67,Male,South
C12201,50,Female,East
C13094,46,Male,North
C13820,50,Male,North
C17915,37,Male,North
C16813,35,Male,Central
C14443,35,Female,East
C11535,42,Male,South
C15897,50,Male,East
C16337,31,Other,Central
C10178,51,Male,West
C10404,56,Male,Central
C10764,18,Male,East
C16487,33,Female,East
C10243,40,Female,West
C11579,28,Female,East
C17621,37,Male,East
C17485,31,Male,East
C16759,51,Female,North
C15939,57,Female,North
C13250,61,Male,East
C16608,26,Male,East
C13418,36,Female,South
C12740,62,Female,West
C12638,57,Female,East
C15488,64,Female,South
C13872,26,Female,South
C15254,22,Female,North
C10569,49,Male,South
C15887,46,Female,North
C13524,64,Male,North
C10025,33,Female,Central
C10215,44,Male,East
C14843,28,Female,South
C15135,53,Female,West
C10070,48,Female,North
C16031,60,Male,East
C13570,48,Female,West
C10304,37,Female,South
C16622,31,Female,North
C10052,53,Other,West
C10020,58,Female,Central
C11549,26,Female,East
C10639,58,Female,South
C12248,47,Other,Central
C15544,45,Female,East
C10119,38,Other,South
C14631,49,Male,West
C10060,65,Male,South
C16751,33,Male,East
C12389,38,Male,North
C16032,35,Female,West
C14397,57,Female,East
C15173,51,Male,Central
C14635,25,Female,West
C17314,27,Female,West
C17586,54,Female,East
C12694,62,Female,North
C11060,50,Male,South
C10095,68,Female,Central
C11363,34,Female,South
C12287,49,Female,South
C12372,18,Female,West
C11713,26,Male,South
C14862,62,Male,Central
C12062,24,Male,East
C11356,49,Male,Central
C10466,35,Male,North
C15343,32,Female,East
C12216,34,Female,South
C15766,60,Male,North
C13346,48,Female,East
C17380,31,Female,East
C14174,63,Male,East
C17179,32,Male,East
C16708,66,Male,South
C14258,63,Male,East
C12599,34,Male,West
C15861,38,Female,East
C15711,34,Male,North
C11937,31,Female,Central
C13505,56,Male,West
C17534,44,Female,South
C12902,68,Female,North
C15232,49,Female,South
C12909,49,Female,South
C14193,65,Male,West
C17784,46,Female,East
C11717,18,Male,East
C15573,32,Female,Central
C14187,21,Female,East
C17013,26,Male,East
C11062,33,Other,East
C14854,68,Male,East
C15967,26,Female,West
C14466,29,Male,Central
C17143,62,Male,East
C15704,67,Female,North
C13584,22,Female,West
C11161,55,Male,West
C16065,49,Male,West
C17025,25,Male,North
C14558,46,Male,Central
C13021,18,Female,South
C16486,69,Female,South
C12180,65,Male,Central
C14365,56,Male,West
C16245,24,Male,West
C16970,59,Male,Central
C13400,23,Male,Central
C15700,48,Male,North
C16101,22,Male,North
C17246,53,Male,West
C11178,44,Female,South
C17866,21,Male,East
C14946,25,Female,Central
C13608,55,Male,South
C15169,37,Female,East
C13935,25,Female,North
C16063,18,Female,South
C16381,67,Female,East
C11472,21,Male,South
C14164,23,Female,East
C15111,34,Male,South
C13347,42,Female,Central
C16009,36,Female,North
C13650,47,Female,West
C12172,66,Female,South
C12544,47,Male,Central
C12782,22,Female,West
C17421,38,Male,South
C16972,55,Female,North
C16176,30,Male,West
C10186,21,Female,West
C12899,46,Female,East
C10855,30,Male,Central
C16914,65,Male,North
C14646,50,Male,West
C14803,39,Female,West
C13415,25,Female,South
C17860,32,Female,West
C17560,58,Female,North
C11220,43,Female,North
C16522,69,Female,West
C15865,42,Male,North
C12915,43,Female,West
C17898,64,Male,East
C12374,20,Female,South
C12848,43,Female,North
C12775,67,Other,Central
C11416,29,Female,Central
C12400,58,Male,South
C13278,62,Male,South
C11434,51,Female,North
C17218,54,Female,South
C15194,20,Male,South
C14661,63,Male,East
C13068,27,Male,South
C16632,33,Male,East
C14798,40,Female,West
C16809,42,Male,West
C16135,65,Female,North
C13300,60,Female,North
C17251,41,Male,Central
C12144,29,Male,East
C16221,32,Male,East
C17902,41,Female,South
C15430,21,Other,West
C12869,63,Female,North
C11542,37,Female,West
C11241,38,Male,East
C12807,34,Male,East
C14414,63,Other,North
C12079,40,Female,Central
C11111,68,Female,West
C13280,63,Male,South
C15458,56,Male,Central
C12472,52,Female,North
C17925,22,Female,South
C10660,50,Male,West
C11128,67,Other,North
C13752,33,Female,East
C15721,25,Male,East
C11203,32,Female,West
C10867,38,Male,Central
C15079,55,Female,Central
C14051,64,Male,North
C15644,66,Male,West
C14796,66,Male,South
C13373,64,Male,West
C13552,62,Male,East
C15152,50,Female,South
C13182,36,Female,Central
C14816,30,Male,North
C12286,54,Female,Central
C15204,37,Male,South
C14744,51,Female,West
C16785,48,Female,East
C17361,28,Other,East
C11524,22,Female,East
C16812,54,Male,West
C12550,20,Female,South
C12189,40,Female,South
C17166,20,Male,North
C12696,56,Female,Central
C12059,54,Other,Central
C17524,58,Other,East
C14844,55,Male,West
C10252,43,Female,Central
C12896,58,Female,North
C17869,57,Female,North
C10499,51,Male,West
C17547,55,Male,South
C14144,57,Male,West
C14942,36,Female,South
C15824,60,Male,East
C13005,50,Female,Central
C17562,44,Male,North
C10619,28,Male,North
C17083,52,Male,West
C13960,55,Female,South
C14858,41,Female,South
C14944,45,Female,South
C17757,20,Male,North
C15206,31,Male,West
C10448,37,Female,East
C12098,39,Male,East
C15048,66,Female,East
C12607,21,Female,West
C13343,38,Male,West
C14998,38,Male,West
C14409,28,Female,West
C17195,67,Female,Central
C13623,63,Male,East
C13889,60,Male,Central
C12837,55,Male,Central
C17538,50,Female,Central
C12526,55,Female,West
C11459,41,Male,West
C11492,58,Male,South
C16378,34,Female,South
C17921,61,Male,Central
C13462,52,Female,North
C17349,59,Male,West
C10374,24,Male,Central
C16547,59,Male,North
C14603,30,Male,Central
C10154,44,Male,Central
C14285,45,Male,East
C10268,63,Female,South
C11578,24,Male,South
C13700,24,Male,East
C11672,43,Male,North
C17508,57,Male,North
C16609,65,Male,West
C12459,29,Male,Central
C10750,43,Female,South
C12294,42,Female,West
C11389,18,Female,Central
C15011,53,Male,West
C14838,62,Male,West
C13693,37,Male,West
C11941,26,Male,North
C13965,68,Male,West
C16476,29,Male,South
C11587,65,Female,South
C16935,43,Female,South
C11676,57,Other,South
C11093,61,Female,North
C16649,60,Female,South
C17050,54,Female,West
C12032,36,Male,Central
C13472,58,Male,South
C10076,27,Male,West
C15833,55,Male,North
C11946,26,Male,East
C11130,57,Female,North
C16430,23,Male,East
C13233,51,Female,West
C17599,39,Male,North
C11310,45,Male,South
C13489,55,Female,South
C16558,43,Male,South
C14721,23,Other,North
C14234,28,Female,South
C13573,51,Male,North
C13807,64,Female,South
C17597,19,Female,East
C16638,20,Male,West
C10556,55,Female,West
C17333,30,Female,North
C14523,48,Male,Central
C16732,45,Female,East
C13295,47,Female,Central
C14354,55,Male,East
C17435,54,Male,South
C15129,48,Male,East
C16770,66,Male,Central
C10657,49,Female,West
C15686,62,Male,West
C10611,54,Male,North
C13764,38,Female,East
C10661,36,Other,East
C11674,40,Female,East
C13297,32,Male,Central
C17452,53,Other,North
C11697,49,Female,East
C13749,50,Male,North
C15489,29,Female,West
C16787,65,Male,West
C15240,57,Male,West
C12945,61,Male,Central
C11368,46,Male,East
C10671,43,Female,East
C16499,27,Male,North
C12623,61,Male,East
C12407,64,Female,North
C11855,58,Male,Central
C16111,21,Male,Central
C12612,43,Female,South
C14824,63,Male,West
C16256,36,Male,South
C12565,63,Female,South
C17768,28,Male,North
C17629,45,Female,Central
C12811,56,Female,North
C15569,37,Female,South
C14049,46,Female,North
C17099,59,Male,Central
C10913,42,Female,West
C11125,30,Female,South
C17020,47,Male,West
C12917,24,Other,West
C16404,45,Male,West
C17947,52,Female,South
C13379,49,Male,North
C16533,28,Female,Central
C16999,57,Male,South
C13800,62,Male,North
C11454,31,Male,East
C14590,50,Female,South
C10564,57,Female,North
C16413,44,Male,Central
C17963,45,Male,South
C13980,62,Female,Central
C12804,61,Female,North
C17652,47,Female,North
C17100,39,Female,West
C17161,30,Male,West
C15439,21,Female,East
C14606,29,Male,West
C11864,23,Male,North
C14218,49,Male,Central
C10972,36,Male,West
C17851,63,Female,West
C12310,63,Female,Central
C17189,61,Female,North
C11359,50,Female,North
C12626,30,Female,West
C10379,62,Male,Central
C13992,52,Male,South
C16343,35,Female,East
C15316,68,Male,South
C13042,34,Female,East
C16382,38,Male,South
C10164,47,Male,North
C16795,38,Male,North
C10919,50,Male,East
C13887,68,Female,South
C13815,35,Male,South
C16915,38,Female,South
C14392,30,Female,Central
C12645,37,Male,Central
C14539,60,Female,West
C12317,60,Male,West
C14034,21,Female,South
C17738,55,Male,North
C15112,65,Other,North
C16424,45,Male,West
C16654,54,Female,West
C16544,58,Female,West
C12428,64,Male,Central
C16456,60,Female,East
C14799,42,Female,West
C11764,24,Male,North
C14211,57,Other,South
C13571,49,Female,South
C16276,55,Other,East
C12166,43,Male,South
C16524,54,Female,West
C10068,25,Female,South
C15707,43,Male,North
C10310,18,Female,East
C14518,30,Male,East
C17327,33,Male,West
C12736,24,Female,South
C16089,25,Female,South
C12349,34,Male,East
C16874,51,Female,South
C17238,41,Male,North
C13517,30,Female,West
C15738,64,Female,South
C13876,26,Female,Central
C13634,19,Female,Central
C11223,53,Female,Central
C17378,32,Female,North
C16348,65,Female,North
C16277,38,Male,West
C15328,63,Female,East
C12486,40,Female,North
C14632,68,Female,Central
C16762,20,Female,North
C16818,54,Female,South
C13105,22,Other,West
C17744,22,Male,North
C17846,24,Female,North
C17056,41,Female,Central
C15509,64,Female,West
C12200,28,Female,East
C13363,68,Male,West
C14575,69,Male,North
C13716,36,Female,Central
C13775,42,Female,West
C16506,20,Male,South
C10928,22,Female,Central
C14033,30,Female,East
C14386,63,Male,North
C15167,53,Male,Central
C15320,59,Male,Central
C11544,60,Female,North
C12264,55,Male,North
C16081,37,Female,South
C16613,68,Female,Central
C15200,22,Male,Central
C15768,32,Female,North
C17466,19,Male,South
C11604,20,Male,East
C15902,58,Male,East
C17609,50,Female,North
C15255,41,Female,South
C12373,19,Female,West
C11667,58,Female,East
C17936,56,Female,East
C16016,21,Male,South
C10054,48,Male,North
C13516,37,Male,West
C11686,24,Female,North
C17078,28,Female,South
C10333,50,Female,West
C17977,21,Male,South
C16075,29,Female,West
C15223,38,Female,South
C17055,26,Female,North
C15667,28,Male,North
C13731,20,Female,West
C13290,40,Male,East
C13888,56,Female,West
C12339,43,Female,North
C13405,35,Female,West
C10170,67,Male,South
C17623,37,Other,South
C14822,20,Female,East
C10816,35,Female,North
C17814,35,Female,East
C13093,19,Female,South
C11622,48,Male,West
C14299,65,Male,South
C14181,25,Female,North
C15511,61,Female,Central
C15233,57,Female,East
C15261,25,Female,South
C10207,49,Male,East
C11627,31,Male,Central
C17587,64,Male,West
C13604,27,Female,South
C14200,50,Female,Central
C16174,30,Female,West
C15685,65,Male,East
C11857,32,Male,South
C11038,68,Male,South
C13358,42,Male,East
C11494,58,Female,West
C14848,49,Female,East
C12978,59,Female,Central
C13059,60,Female,North
C13052,39,Female,North
C10151,60,Female,East
C12847,62,Male,Central
C17545,48,Male,West
C15128,50,Male,North
C17582,46,Male,North
C14684,27,Female,East
C12653,22,Female,Central
C11191,52,Male,East
C15249,37,Male,West
C13852,38,Female,East
C13454,25,Male,Central
C17336,37,Male,Central
C15785,52,Male,West
C17799,62,Female,Central
C17803,36,Female,North
C13448,65,Female,South
C10354,56,Male,East
C12312,62,Female,West
C11700,49,Male,South
C10229,23,Male,South
C12116,60,Female,West
C15211,25,Male,West
C11730,68,Male,West
C13247,23,Male,North
C10979,57,Male,South
C12066,68,Female,South
C14486,28,Male,Central
C13878,53,Other,North
C12289,51,Female,North
C12656,39,Male,Central
C13799,66,Female,North
C10731,38,Other,North
C14073,48,Male,North
C16371,24,Female,North
C13425,46,Male,Central
C14697,29,Female,North
C10190,56,Female,Central
C14547,59,Male,East
C14839,39,Female,Central
C17546,21,Male,South
C12210,65,Female,North
C12891,19,Male,East
C17028,36,Female,West
C17933,24,Male,South
C17895,66,Female,West
C17509,27,Male,North
C11186,35,Male,North
C12741,50,Female,East
C11860,40,Female,East
C10707,63,Male,West
C17165,51,Male,Central
C14652,29,Male,West
C11617,22,Female,South
C14262,32,Male,East
C14014,57,Female,East
C14348,28,Female,South
C10113,48,Female,South
C14379,28,Male,South
C10260,37,Female,Central
C16716,18,Male,East
C14576,25,Male,East
C17410,55,Male,West
C16799,62,Male,East
C10796,18,Male,West
C12766,59,Male,North
C14932,55,Male,Central
C15910,48,Male,North
C17941,46,Male,East
C17917,25,Male,Central
C12545,28,Female,South
C12106,39,Male,West
C11397,21,Female,West
C10595,53,Female,North
C10939,41,Male,East
C10481,49,Female,South
C17243,55,Female,West
C12452,58,Female,East
C16321,43,Female,South
C17699,20,Female,East
C17967,54,Female,South
C13402,57,Male,North
C14072,41,Female,Central
C17721,62,Male,South
C12221,25,Female,North
C15690,51,Female,North
C15693,28,Other,North
C10749,54,Female,East
C11464,47,Male,North
C16071,53,Female,East
C13568,40,Male,South
C14707,18,Male,North
C12027,59,Female,North
C14562,69,Male,West
C10711,33,Male,East
C14214,20,Female,West
C14029,35,Male,Central
C12834,68,Female,West
C15725,68,Male,North
C16132,66,Female,East
C15069,41,Male,Central
C17400,45,Male,East
C16710,33,Female,Central
C11420,32,Male,East
C16010,42,Female,East
C10823,42,Female,West
C15804,63,Male,Central
C14504,58,Male,West
C17428,64,Male,West
C12379,47,Female,West
C13711,62,Male,South
C10562,36,Male,South
C11286,20,Male,South
C13168,33,Male,South
C15062,18,Male,South
C11750,21,Male,North
C17289,48,Female,East
C15830,25,Male,Central
C13480,32,Male,East
C13361,52,Female,North
C15464,56,Female,North
C13642,19,Male,North
C16728,49,Female,Central
C17690,29,Male,South
C13223,46,Male,South
C15137,57,Female,East
C15039,27,Female,Central
C17901,30,Male,West
C17154,43,Male,East
C15081,69,Female,South
C14937,38,Male,North
C13225,32,Male,South
C17006,35,Female,West
C16263,57,Male,East
C17278,50,Male,South
C14206,32,Female,North
C12566,42,Female,North
C10932,40,Female,North
C16633,36,Male,East
C17202,45,Male,North
C12892,30,Female,North
C14109,24,Female,West
C10191,53,Male,Central
C16912,39,Other,East
C16188,37,Female,East
C15943,63,Female,South
C14363,58,Female,North
C11302,35,Female,North
C17667,59,Male,North
C14842,56,Female,North
C12991,34,Female,North
C12350,69,Female,South
C12935,53,Male,North
C10157,57,Male,East
C13859,39,Male,Central
C15880,18,Male,South
C11365,48,Female,West
C16208,69,Male,East
C16832,49,Female,Central
C12021,55,Male,South
C14748,51,Female,Central
C10757,57,Female,East
C17396,61,Male,East
C16231,65,Other,West
C11571,50,Female,North
C15624,19,Male,South
C13403,53,Female,North
C13787,55,Other,North
C17929,40,Female,West
C10762,40,Female,West
C15434,65,Female,Central
C14286,69,Female,East
C15265,26,Female,Central
C17459,23,Female,South
C13071,18,Male,South
C17989,54,Male,East
C10612,40,Female,West
C14276,29,Male,North
C15138,23,Female,West
C14897,46,Male,Central
C11332,42,Male,Central
C11634,44,Male,Central
C15381,62,Male,North
C12754,25,Male,South
C10729,35,Female,West
C17746,58,Male,West
C11505,37,Male,South
C13520,65,Male,Central
C17324,49,Male,Central
C15001,57,Female,West
C12447,54,Female,South
C12832,49,Male,Central
C17924,34,Male,West
C16867,57,Other,West
C17151,48,Female,West
C10682,18,Female,North
C11290,61,Female,West
C14728,67,Male,South
C12364,24,Male,North
C17884,64,Male,Central
C16620,23,Female,North
C16414,63,Female,East
C17831,60,Male,South
C10342,43,Male,South
C16758,56,Female,North
C16623,48,Female,North
C11455,55,Female,North
C14293,51,Female,Central
C12535,33,Female,Central
C11085,50,Male,Central
C17242,50,Male,South
C16478,21,Female,East
C14307,60,Male,North
C14400,33,Female,South
C14649,39,Male,East
C16497,51,Male,West
C14080,60,Female,South
C15016,26,Female,East
C13191,50,Female,South
C14162,36,Male,East
C16698,67,Female,West
C17670,45,Female,South
C11189,54,Male,South
C11780,69,Male,Central
C14485,40,Female,South
C12470,34,Female,East
C16892,54,Male,West
C15053,24,Female,North
C13383,42,Female,East
C11583,57,Female,South
C17021,30,Female,West
C10781,65,Male,East
C10759,31,Male,East
C15930,29,Female,Central
C12552,45,Female,West
C11525,36,Female,North
C16776,19,Male,North
C17039,37,Female,Central
C13179,31,Female,West
C17252,64,Other,South
C12050,34,Male,North
C10995,28,Female,East
C11610,61,Female,North
C17983,43,Male,West
C15291,27,Male,West
C16979,41,Male,East
C17462,44,Male,West
C12461,18,Male,West
C14970,21,Female,North
C10775,56,Female,Central
C11264,69,Female,South
C17584,40,Male,East
C14729,36,Female,Central
C13183,29,Female,West
C15318,49,Female,South
C14674,48,Male,North
C15025,61,Female,North
C12473,58,Male,South
C11242,55,Male,South
C12900,29,Female,West
C16967,68,Male,West
C12675,63,Female,West
C14215,61,Male,West
C11262,37,Female,West
C17689,26,Female,South
C11776,48,Female,South
C14997,18,Female,East
C16426,22,Female,West
C11924,27,Male,South
C10999,41,Male,West
C15927,41,Male,North
C15747,43,Male,Central
C11089,56,Female,Central
C17564,62,Female,West
C12881,33,Female,North
C15093,61,Female,East
C11971,68,Male,East
C12120,51,Male,East
C10413,41,Female,West
C15417,37,Female,South
C13095,21,Female,East
C13819,58,Female,East
C17290,38,Female,East
C12018,59,Female,Central
C17688,18,Female,East
C15635,47,Male,West
C10311,65,Male,West
C11250,36,Male,East
C10755,60,Male,South
C10752,25,Other,South
C14058,35,Male,South
C14837,32,Male,South
C16292,37,Female,East
C17034,67,Male,North
C11064,68,Female,Central
C13994,24,Female,West
C15393,65,Male,North
C15319,27,Male,Central
C10176,69,Male,West
C17905,25,Female,South
C17280,60,Other,South
C12901,26,Other,Central
C16182,41,Male,West
C16338,21,Female,South
C10067,60,Female,South
C16030,61,Male,South
C15888,28,Male,North
C13057,28,Female,West
C11867,67,Male,East
C17084,25,Male,South
C10312,34,Female,East
C15615,18,Male,East
C17134,53,Female,South
C12249,32,Male,East
C13036,41,Female,East
C10617,37,Female,South
C10276,35,Female,Central
C14669,60,Female,Central
C11961,38,Female,South
C13136,67,Female,South
C14746,35,Male,North
C15882,36,Male,Central
C13901,23,Male,Central
C17342,49,Female,North
C16001,30,Male,South
C12149,37,Female,Central
C12888,22,Female,West
C11444,26,Female,East
C14310,38,Female,Central
C13826,30,Male,East
C14423,46,Female,West
C16752,63,Female,North
C11818,42,Female,East
C10492,45,Female,Central
C16658,19,Male,East
C16207,48,Male,South
C17440,25,Female,North
C16350,27,Male,South
C11074,54,Male,East
C11871,62,Male,East
C11848,33,Male,West
C14823,48,Male,Central
C17785,18,Female,North
C11282,32,Male,Central
C15250,53,Male,East
C16685,34,Female,South
C15580,62,Male,North
C16112,40,Female,East
C11202,56,Male,East
C17331,30,Female,South
C12429,66,Male,Central
C16945,54,Male,North
C17612,68,Male,Central
C12747,53,Male,East
C14891,43,Male,Central
C13661,22,Male,North
C10951,34,Female,Central
C15529,67,Male,East
C17515,55,Male,North
C12953,23,Female,East
C14137,34,Female,South
C17916,69,Female,North
C11504,19,Female,South
C11772,45,Female,North
C16516,47,Male,North
C14153,54,Female,South
C14941,41,Male,South
C12560,23,Female,West
C16061,38,Female,East
C16891,46,Male,East
C11337,26,Male,Central
C15448,67,Male,Central
C14441,43,Male,East
C11662,44,Male,North
C17517,22,Male,Central
C11763,31,Female,West
C16504,35,Male,North
C16579,36,Female,North
C12352,18,Female,South
C13152,52,Male,West
C14544,37,Female,West
C12304,21,Female,North
C16652,59,Female,South
C10635,67,Other,North
C13767,22,Female,East
C12128,47,Female,South
C17765,23,Female,West
C17012,20,Female,North
C11254,65,Female,East
C13696,34,Male,East
C16153,37,Female,South
C11501,31,Male,South
C15736,26,Female,North
C10433,39,Male,West
C12088,60,Female,North
C11079,42,Male,North
C11883,46,Female,East
C11457,54,Female,West
C16304,31,Male,East
C11537,64,Male,West
C12647,64,Other,North
C11872,28,Male,East
C15942,63,Female,South
C15877,60,Female,North
C12271,68,Male,West
C11253,35,Female,East
C13399,48,Female,West
C12960,20,Female,North
C16127,52,Male,East
C14714,43,Male,North
C15049,47,Male,North
C14742,41,Male,Central
C16219,50,Male,West
C14103,35,Male,South
C17798,49,Male,East
C16674,40,Male,West
C15673,37,Female,West
C13146,36,Male,East
C14358,52,Male,Central
C10728,67,Male,West
C13076,23,Male,Central
C14216,26,Female,North
C16408,30,Male,West
C15913,51,Female,East
C12177,60,Male,Central
C13619,45,Male,South
C11240,57,Male,East
C16930,63,Male,South
C17180,60,Male,South
C13856,31,Male,West
C15499,18,Other,North
C17338,62,Female,Central
C13906,28,Female,North
C14866,23,Male,South
C13928,61,Female,North
C12277,65,Male,West
C14382,67,Male,Central
C15896,37,Female,North
C17183,39,Male,East
C16255,21,Female,North
C16952,69,Female,North
C14522,20,Female,South
C12099,31,Female,North
C17185,69,Female,North
C15846,52,Male,West
C15218,65,Female,North
C15088,35,Other,South
C17089,25,Male,East
C13897,50,Male,West
C10370,49,Female,West
C16495,22,Male,South
C15126,62,Male,Central
C10766,29,Female,North
C12419,18,Male,Central
